Readings at 24V,,,,,,,,,,,,,,,,,readings at 12V,,,,,,,,,,
time,Raw current,average current,,time,Raw current,average current,,time,Raw current,average current,,final_avg,,,,,time,Raw current,average current,,time,Raw current,average current,,time,Raw current,average current
,,,,,,,,,,,,,,,,,62.48241534,198.3,250.985,,62.57096173,277.3,241.76,,62.67526811,303.6,225.97
,,,,,,,,,,,,,,,,,62.48493123,277.3,248.35,,62.57384337,251,245.71,,62.67824008,224.7,229.915
,,,,,,,,,,,,,,,,,62.48834094,277.3,250.98,,62.57677835,277.3,245.71,,62.68131228,224.7,224.65
,,,,,,,,,,,,,,,,,62.49085997,251,254.93,,62.57962158,277.3,247.03,,62.68504268,277.3,231.23
,,,,,,,,,,,,,,,,,62.49354893,198.3,256.245,,62.58235357,277.3,247.03,,62.68797553,224.7,235.18
,,,,,,,,,,,,,,,,,62.49601922,251,253.61,,62.58515335,224.7,248.35,,62.69121739,198.3,240.445
,,,,,,,,,,,,,,,,,62.49854202,329.9,250.975,,62.5875308,198.3,252.3,,62.69488662,251,241.76
,,,,,,,,,,,,,,,,,62.50166233,277.3,248.345,,62.58990574,172,247.035,,62.69747569,198.3,244.395
,,,,,,,,,,,,,,,,,62.50446586,251,254.925,,62.5922597,251,240.455,,62.69997952,224.7,240.445
,,,,,,,,,,,,,,,,,62.50799576,277.3,254.925,,62.59445551,277.3,236.505,,62.70239846,145.7,240.445
,,,,,,,,,,,,,,,,,62.51301621,224.7,253.61,,62.59662678,224.7,236.505,,62.70466536,172,237.81
,,,,,,,,,,,,,,,,,62.51605276,198.3,257.56,,62.59906027,277.3,236.505,,62.70696811,303.6,232.545
,,,,,,,,,,,,,,,,,62.51984975,198.3,250.98,,62.60145916,251,239.135,,62.70946631,198.3,235.175
,,,,,,,,,,,,,,,,,62.52292815,224.7,250.98,,62.60414869,303.6,244.4,,62.71171514,251,237.81
,,,,,,,,,,,,,,,,,62.52584916,224.7,244.4,,62.60653318,172,239.135,,62.71419804,172,237.81
,,,,,,,,,,,,,,,,,62.5289346,251,241.765,,62.6090301,224.7,239.135,,62.71664281,224.7,231.23
,,,,,,,,,,,,,,,,,62.53296594,277.3,236.5,,62.61168208,251,236.5,,62.71885479,251,227.28
,,,,,,,,,,,,,,,,,62.53544341,198.3,236.5,,62.61389731,185.2,229.92,,62.7211814,198.3,225.96
,,,,,,,,,,,,,,,,,62.53851253,303.6,232.55,,62.61642222,198.3,233.87,,62.72355232,277.3,229.91
,,,,,,,,,,,,,,,,,62.54095306,198.3,231.235,,62.61860934,119.4,227.29,,62.72577548,172,233.855
,,,,,,,,,,,,,,,,,62.54381843,277.3,228.605,,62.6213047,277.3,220.71,,62.72818859,277.3,236.49
,,,,,,,,,,,,,,,,,62.54655101,224.7,232.555,,62.62361398,224.7,222.025,,62.7306118,198.3,229.91
,,,,,,,,,,,,,,,,,62.54892473,251,231.24,,62.62588208,251,220.705,,62.73291943,251,235.175
,,,,,,,,,,,,,,,,,62.55122878,251,231.24,,62.62896915,198.3,216.755,,62.73551344,224.7,228.595
,,,,,,,,,,,,,,,,,62.55393457,277.3,227.29,,62.63209299,198.3,216.755,,62.73788612,303.6,228.595
,,,,,,,,,,,,,,,,,62.55629254,198.3,227.29,,62.63685735,172,218.07,,62.74075191,251,227.28
,,,,,,,,,,,,,,,,,62.55869194,277.3,224.66,,62.63994044,251,216.755,,62.74326142,277.3,224.65
,,,,,,,,,,,,,,,,,62.56100101,198.3,220.71,,62.64280506,198.3,216.755,,62.74569642,251,224.65
,,,,,,,,,,,,,,,,,62.56331997,303.6,218.08,,62.64579487,251,222.02,,62.74842534,224.7,227.285
,,,,,,,,,,,,,,,,,62.56591641,198.3,216.765,,62.6489911,277.3,224.655,,62.75115015,251,228.605
,,,,,,,,,,,,,,,,,62.56832483,277.3,216.765,,62.65293376,198.3,224.655,,62.75337692,198.3,235.185
,,,,,,,,,,,,,,,,,62.57051338,277.3,218.08,,62.65662157,251,222.02,,62.7558976,251,237.82
,,,,,,,,,,,,,,,,,62.57299793,198.3,220.715,,62.65918469,198.3,214.125,,62.75872724,251,232.555
,,,,,,,,,,,,,,,,,62.57535155,198.3,218.085,,62.66353207,224.7,207.545,,62.76141398,251,229.92
,,,,,,,,,,,,,,,,,62.57755421,251,222.035,,62.66789017,198.3,208.865,,62.76540736,251,227.285
,,,,,,,,,,,,,,,,,62.58026787,198.3,223.35,,62.67152933,277.3,210.185,,62.77098477,251,229.915
,,,,,,,,,,,,,,,,,62.58268568,198.3,228.615,,62.67808818,277.3,211.505,,62.7738683,198.3,229.915
,,,,,,,,,,,,,,,,,62.58497401,224.7,224.665,,62.68383411,224.7,214.14,,62.77654189,251,233.865
,,,,,,,,,,,,,,,,,62.58741967,198.3,225.98,,62.68921293,198.3,214.14,,62.78019177,224.7,229.26
,,,,,,,,,,,,,,,,,62.58962844,277.3,220.715,,62.69203987,145.7,216.77,,62.78291313,277.3,226.63
,,,,,,,,,,,,,,,,,62.59246454,251,219.395,,62.69718156,251,219.405,,62.78575939,251,225.315
,,,,,,,,,,,,,,,,,62.59483741,198.3,220.71,,62.70222941,224.7,218.09,,62.78873746,277.3,229.265
,,,,,,,,,,,,,,,,,62.59699563,277.3,220.71,,62.70628386,198.3,216.775,,62.79201602,277.3,225.32
,,,,,,,,,,,,,,,,,62.5994341,251,216.76,,62.7120567,172,219.405,,62.79497674,251,225.32
,,,,,,,,,,,,,,,,,62.60164585,224.7,219.395,,62.71602293,224.7,216.77,,62.79799001,198.3,222.69
,,,,,,,,,,,,,,,,,62.60393776,198.3,220.715,,62.72067771,303.6,219.4,,62.80049358,303.6,217.425
,,,,,,,,,,,,,,,,,62.60646306,198.3,227.295,,62.72684757,251,218.085,,62.80303863,251,222.69
,,,,,,,,,,,,,,,,,62.60925759,277.3,233.875,,62.72951597,277.3,220.72,,62.80608862,251,221.375
,,,,,,,,,,,,,,,,,62.61318992,224.7,231.24,,62.74081748,172,220.72,,62.80870024,277.3,222.69
,,,,,,,,,,,,,,,,,62.6167995,172,232.555,,62.74332414,251,218.085,,62.81128761,277.3,220.055
,,,,,,,,,,,,,,,,,62.61990038,277.3,232.555,,62.7483155,198.3,215.45,,62.81434564,172,214.79
,,,,,,,,,,,,,,,,,62.62277604,251,231.24,,62.75153864,198.3,214.135,,62.8167666,198.3,214.79
,,,,,,,,,,,,,,,,,62.62564059,172,228.605,,62.76355456,251,218.085,,62.81921841,277.3,213.475
,,,,,,,,,,,,,,,,,62.62857734,303.6,231.235,,62.76795186,198.3,222.035,,62.8223239,198.3,213.475
,,,,,,,,,,,,,,,,,62.63168567,224.7,229.915,,62.77507501,224.7,223.35,,62.82452912,224.7,212.16
,,,,,,,,,,,,,,,,,62.63501516,251,228.6,,62.77776999,277.3,223.35,,62.82682906,198.3,209.53
,,,,,,,,,,,,,,,,,62.63737819,303.6,228.6,,62.78073863,251,224.665,,62.82941476,303.6,213.48
,,,,,,,,,,,,,,,,,62.63980568,198.3,229.915,,62.78354633,277.3,224.665,,62.83176555,277.3,216.11
,,,,,,,,,,,,,,,,,62.64209986,224.7,232.55,,62.78620373,172,227.295,,62.83416361,251,222.03
,,,,,,,,,,,,,,,,,62.64446834,277.3,237.815,,62.79084094,277.3,227.295,,62.83687213,277.3,218.08
,,,,,,,,,,,,,,,,,62.64753339,251,243.08,,62.79343252,224.7,227.295,,62.83924147,303.6,219.395
,,,,,,,,,,,,,,,,,62.65022453,277.3,239.13,,62.80135136,172,227.295,,62.84197078,251,218.08
,,,,,,,,,,,,,,,,,62.65346568,198.3,237.815,,62.8049809,198.3,227.295,,62.84440852,198.3,215.445
,,,,,,,,,,,,,,,,,62.65613523,172,244.395,,62.81266866,251,231.245,,62.84680855,303.6,216.76
,,,,,,,,,,,,,,,,,62.65868019,251,244.395,,62.81778962,251,235.195,,62.84934956,303.6,220.705
,,,,,,,,,,,,,,,,,62.66109615,277.3,241.76,,62.82131685,198.3,235.195,,62.85161002,251,223.34
,,,,,,,,,,,,,,,,,62.66360729,303.6,239.13,,62.82418206,224.7,236.51,,62.8537405,251,224.655
,,,,,,,,,,,,,,,,,62.66588973,198.3,240.445,,62.8269261,224.7,232.56,,62.85604201,198.3,224.655
,,,,,,,,,,,,,,,,,62.66812324,277.3,244.395,,62.82982435,224.7,229.925,,62.85840191,224.7,220.705
,,,,,,,,,,,,,,,,,62.67068536,277.3,240.445,,62.83200342,251,232.56,,62.86058391,277.3,224.655
,,,,,,,,,,,,,,,,,62.67296767,251,241.76,,62.83452839,198.3,235.195,,62.86374418,251,225.975
,,,,,,,,,,,,,,,,,62.67513874,224.7,239.13,,62.83687081,224.7,235.195,,62.86698819,198.3,224.655
,,,,,,,,,,,,,,,,,62.67752894,198.3,245.71,,62.83902129,172,236.51,,62.87089761,198.3,228.605
,,,,,,,,,,,,,,,,,62.67984291,198.3,243.08,,62.84146043,251,233.875,,62.87403969,224.7,232.555
,,,,,,,,,,,,,,,,,62.68202159,172,245.715,,62.84384296,251,235.19,,62.8777305,198.3,236.505
,,,,,,,,,,,,,,,,,62.68446751,303.6,245.715,,62.84598531,277.3,235.19,,62.88144471,303.6,243.085
,,,,,,,,,,,,,,,,,62.68680819,251,245.715,,62.84885293,172,236.505,,62.88416947,224.7,240.455
,,,,,,,,,,,,,,,,,62.68894133,277.3,248.35,,62.85158857,251,235.185,,62.88743128,198.3,236.51
,,,,,,,,,,,,,,,,,62.69162287,329.9,244.4,,62.85417407,251,231.24,,62.88978375,251,232.565
,,,,,,,,,,,,,,,,,62.69411556,172,243.085,,62.85661351,145.7,228.61,,62.89297678,224.7,233.88
,,,,,,,,,,,,,,,,,62.69650556,145.7,236.505,,62.85882195,224.7,227.29,,62.89532713,198.3,232.565
,,,,,,,,,,,,,,,,,62.69914786,224.7,237.825,,62.86119014,145.7,224.655,,62.8978317,303.6,235.195
,,,,,,,,,,,,,,,,,62.70147271,277.3,237.825,,62.86341744,198.3,225.97,,62.90095978,277.3,241.775
,,,,,,,,,,,,,,,,,62.70367526,251,233.88,,62.86559156,198.3,219.39,,62.90360263,251,241.775
,,,,,,,,,,,,,,,,,62.70619611,172,235.195,,62.86792481,251,218.075,,62.90609579,224.7,236.51
,,,,,,,,,,,,,,,,,62.70868588,277.3,235.195,,62.87072464,224.7,216.76,,62.90929434,172,236.51
,,,,,,,,,,,,,,,,,62.7130699,251,235.195,,62.87286615,172,214.125,,62.91182093,277.3,229.93
,,,,,,,,,,,,,,,,,62.71792278,251,228.615,,62.87510885,172,219.39,,62.91421376,198.3,231.245
,,,,,,,,,,,,,,,,,62.72110403,198.3,228.615,,62.87726612,198.3,220.71,,62.91703875,277.3,229.93
,,,,,,,,,,,,,,,,,62.72427139,277.3,229.93,,62.87941775,277.3,222.025,,62.91931769,172,227.295
,,,,,,,,,,,,,,,,,62.72792931,172,229.93,,62.8847155,224.7,223.34,,62.92161142,198.3,225.975
,,,,,,,,,,,,,,,,,62.73141047,277.3,232.56,,62.88818088,224.7,224.655,,62.92427171,251,227.295
,,,,,,,,,,,,,,,,,62.73413333,224.7,227.3,,62.89247353,277.3,219.39,,62.92688243,251,228.61
,,,,,,,,,,,,,,,,,62.73733071,224.7,227.3,,62.89604414,224.7,219.39,,62.9296203,251,224.66
,,,,,,,,,,,,,,,,,62.73962591,277.3,227.3,,62.89993831,224.7,220.705,,62.93224686,251,223.34
,,,,,,,,,,,,,,,,,62.74216488,224.7,231.25,,62.90299403,224.7,220.705,,62.93467653,172,219.39
,,,,,,,,,,,,,,,,,62.74439345,224.7,229.935,,62.90683969,251,220.705,,62.93807818,251,220.705
,,,,,,,,,,,,,,,,,62.74706665,172,228.62,,62.90927029,224.7,222.025,,62.94058833,277.3,218.07
,,,,,,,,,,,,,,,,,62.7497449,277.3,232.57,,62.91158503,172,222.025,,62.94277143,277.3,222.015
,,,,,,,,,,,,,,,,,62.75247756,198.3,233.885,,62.91439037,303.6,228.605,,62.94567863,172,225.965
,,,,,,,,,,,,,,,,,62.75570498,251,233.885,,62.91685301,224.7,228.605,,62.94825364,303.6,227.28
,,,,,,,,,,,,,,,,,62.75933458,277.3,237.83,,62.91906223,224.7,228.605,,62.95064336,303.6,223.33
,,,,,,,,,,,,,,,,,62.7617963,198.3,236.515,,62.92169958,198.3,232.555,,62.95349,198.3,219.385
,,,,,,,,,,,,,,,,,62.76462214,224.7,237.83,,62.92429189,277.3,237.82,,62.95568066,172,218.07
,,,,,,,,,,,,,,,,,62.76719797,277.3,232.565,,62.92679618,303.6,235.185,,62.9579821,277.3,220.705
,,,,,,,,,,,,,,,,,62.76985661,251,235.2,,62.92942747,198.3,235.185,,62.96042988,303.6,223.335
,,,,,,,,,,,,,,,,,62.7722167,303.6,235.2,,62.9319797,251,239.135,,62.96271452,277.3,229.915
,,,,,,,,,,,,,,,,,62.77454267,224.7,235.2,,62.93425966,251,240.45,,62.96700612,224.7,225.965
,,,,,,,,,,,,,,,,,62.77697291,198.3,228.62,,62.93697976,172,239.13,,62.97039591,198.3,231.23
,,,,,,,,,,,,,,,,,62.77918599,224.7,232.57,,62.9391985,224.7,235.18,,62.97415129,224.7,229.26
,,,,,,,,,,,,,,,,,62.78133199,145.7,228.62,,62.94160879,198.3,229.915,,62.97846273,277.3,229.26
,,,,,,,,,,,,,,,,,62.78373304,251,228.62,,62.94465969,224.7,229.915,,62.98279714,198.3,230.575
,,,,,,,,,,,,,,,,,62.78605259,224.7,232.565,,62.94694265,145.7,229.915,,62.98532623,172,227.945
,,,,,,,,,,,,,,,,,62.78818508,251,235.195,,62.94939853,224.7,229.915,,62.98799783,303.6,229.265
,,,,,,,,,,,,,,,,,62.79048515,303.6,236.51,,62.9517976,251,228.6,,62.99074483,251,230.585
,,,,,,,,,,,,,,,,,62.79304701,224.7,235.195,,62.95408311,224.7,228.6,,62.99299949,303.6,235.85
,,,,,,,,,,,,,,,,,62.7956083,172,231.245,,62.95629548,277.3,224.65,,62.99520758,198.3,233.215
,,,,,,,,,,,,,,,,,62.798359,224.7,228.61,,62.95901393,172,225.965,,62.99785287,329.9,231.9
,,,,,,,,,,,,,,,,,62.8008697,251,228.61,,62.96152423,251,223.33,,63.00014786,251,227.955
,,,,,,,,,,,,,,,,,62.80326491,172,224.66,,62.96368792,172,220.7,,63.00296784,145.7,225.325
,,,,,,,,,,,,,,,,,62.80585274,329.9,227.295,,62.9664956,251,222.02,,63.00621537,172,222.69
,,,,,,,,,,,,,,,,,62.80840412,251,222.03,,62.96884484,329.9,225.97,,63.00927281,303.6,226.64
,,,,,,,,,,,,,,,,,62.81125513,277.3,222.03,,62.97101598,224.7,225.97,,63.01261645,224.7,226.64
,,,,,,,,,,,,,,,,,62.81358255,251,222.03,,62.97325212,303.6,227.285,,63.01499704,277.3,231.905
,,,,,,,,,,,,,,,,,62.81682675,224.7,227.295,,62.97542041,224.7,232.55,,63.01758529,224.7,227.955
,,,,,,,,,,,,,,,,,62.81954013,224.7,225.975,,62.97754754,277.3,231.235,,63.02028139,224.7,222.69
,,,,,,,,,,,,,,,,,62.82320631,224.7,225.975,,62.97991337,224.7,227.285,,63.0225905,303.6,222.69
,,,,,,,,,,,,,,,,,62.82685756,329.9,229.925,,62.98213333,198.3,222.02,,63.02567375,277.3,224.005
,,,,,,,,,,,,,,,,,62.82985424,224.7,231.24,,62.98529074,172,220.705,,63.02788951,198.3,224.005
,,,,,,,,,,,,,,,,,62.83282188,224.7,227.29,,62.99169938,198.3,224.655,,63.03074787,251,229.925
,,,,,,,,,,,,,,,,,62.83592018,277.3,229.925,,62.9947622,251,227.29,,63.03331588,251,232.56
,,,,,,,,,,,,,,,,,62.83950695,224.7,228.61,,62.99796845,145.7,228.61,,63.03551892,277.3,233.875
,,,,,,,,,,,,,,,,,62.84212806,251,225.98,,63.00210335,224.7,232.56,,63.03818343,198.3,235.19
,,,,,,,,,,,,,,,,,62.8443617,251,225.98,,63.00486405,198.3,235.195,,63.04074204,172,235.19
,,,,,,,,,,,,,,,,,62.8468808,198.3,223.35,,63.0071936,303.6,232.565,,63.04291481,251,236.505
,,,,,,,,,,,,,,,,,62.84937437,198.3,227.295,,63.01123191,251,233.88,,63.04638478,251,228.61
,,,,,,,,,,,,,,,,,62.85200477,224.7,227.295,,63.0135634,277.3,237.83,,63.04857981,277.3,232.56
,,,,,,,,,,,,,,,,,62.85495799,198.3,231.245,,63.01625536,198.3,240.46,,63.05090859,198.3,236.51
,,,,,,,,,,,,,,,,,62.85738359,251,229.93,,63.01876885,198.3,241.775,,63.05378736,303.6,239.14
,,,,,,,,,,,,,,,,,62.86020149,251,235.195,,63.02133127,224.7,241.775,,63.05613509,277.3,237.82
,,,,,,,,,,,,,,,,,62.86290341,251,236.51,,63.02435002,303.6,244.405,,63.05856829,172,243.085
,,,,,,,,,,,,,,,,,62.86521242,277.3,237.83,,63.02697466,224.7,244.405,,63.06103743,224.7,241.77
,,,,,,,,,,,,,,,,,62.86753812,224.7,241.775,,63.02970683,198.3,243.09,,63.0632121,303.6,245.715
,,,,,,,,,,,,,,,,,62.87001821,224.7,240.46,,63.03209188,277.3,241.775,,63.06691968,145.7,243.085
,,,,,,,,,,,,,,,,,62.87219653,198.3,236.51,,63.03437161,277.3,240.46,,63.0702891,277.3,248.35
,,,,,,,,,,,,,,,,,62.87434675,303.6,236.51,,63.03678051,251,243.09,,63.07447837,145.7,248.35
,,,,,,,,,,,,,,,,,62.87684449,172,235.19,,63.03901656,198.3,244.41,,63.07739121,251,248.35
,,,,,,,,,,,,,,,,,62.87920111,224.7,232.555,,63.0413955,198.3,244.41,,63.07995969,251,250.985
,,,,,,,,,,,,,,,,,62.88135188,198.3,236.505,,63.04438009,224.7,245.725,,63.0826992,303.6,245.72
,,,,,,,,,,,,,,,,,62.88360908,198.3,239.14,,63.04730317,277.3,243.09,,63.08526955,251,245.72
,,,,,,,,,,,,,,,,,62.88618389,251,236.505,,63.05015831,277.3,240.455,,63.08799345,198.3,247.035
,,,,,,,,,,,,,,,,,62.88853036,251,239.135,,63.0528371,145.7,243.085,,63.09078439,277.3,245.72
,,,,,,,,,,,,,,,,,62.8912645,224.7,241.765,,63.0551193,251,239.135,,63.09361486,251,244.405
,,,,,,,,,,,,,,,,,62.89349931,198.3,237.815,,63.0574618,224.7,239.135,,63.09605143,303.6,248.35
,,,,,,,,,,,,,,,,,62.89569409,172,237.815,,63.06046183,145.7,243.08,,63.09855824,224.7,245.715
,,,,,,,,,,,,,,,,,62.89816891,198.3,233.87,,63.06308914,224.7,243.08,,63.10102318,277.3,252.295
,,,,,,,,,,,,,,,,,62.90032605,251,235.185,,63.06614717,251,243.08,,63.10386336,303.6,247.03
,,,,,,,,,,,,,,,,,62.90273855,251,233.87,,63.06874425,277.3,241.765,,63.10692171,277.3,247.03
,,,,,,,,,,,,,,,,,62.9051586,224.7,237.815,,63.0710101,198.3,244.4,,63.10941403,224.7,247.03
,,,,,,,,,,,,,,,,,62.90734567,224.7,241.76,,63.07342178,251,244.4,,63.11181321,251,248.35
,,,,,,,,,,,,,,,,,62.90964424,251,241.76,,63.0756225,172,243.085,,63.11399412,251,244.405
,,,,,,,,,,,,,,,,,62.91198938,224.7,240.44,,63.0777678,277.3,239.135,,63.11692198,329.9,243.09
,,,,,,,,,,,,,,,,,62.91425583,172,233.86,,63.08009254,277.3,241.765,,63.11915123,224.7,241.775
,,,,,,,,,,,,,,,,,62.91743499,277.3,233.86,,63.08220939,145.7,239.13,,63.12166943,198.3,241.775
,,,,,,,,,,,,,,,,,62.92090628,172,237.81,,63.0852691,198.3,239.13,,63.12424145,172,240.46
,,,,,,,,,,,,,,,,,62.92605543,198.3,240.445,,63.09010691,145.7,240.445,,63.12655381,198.3,243.095
,,,,,,,,,,,,,,,,,62.92885441,119.4,240.445,,63.09356142,251,240.445,,63.12873323,172,241.78
,,,,,,,,,,,,,,,,,62.93172123,303.6,241.105,,63.09661709,224.7,243.08,,63.13159597,303.6,236.515
,,,,,,,,,,,,,,,,,62.93477978,277.3,238.47,,63.10025233,172,245.715,,63.13388998,224.7,237.83
,,,,,,,,,,,,,,,,,62.93723661,198.3,238.47,,63.10351693,198.3,249.665,,63.13599916,277.3,233.88
,,,,,,,,,,,,,,,,,62.93983701,277.3,242.42,,63.10611322,224.7,252.3,,63.13871008,198.3,231.25
,,,,,,,,,,,,,,,,,62.94344108,251,233.21,,63.1096483,251,249.67,,63.14092132,198.3,227.3
,,,,,,,,,,,,,,,,,62.94594479,224.7,229.265,,63.1121458,198.3,254.935,,63.14314813,172,227.3
,,,,,,,,,,,,,,,,,62.94891497,251,234.53,,63.11481933,251,250.985,,63.14577362,303.6,222.035
,,,,,,,,,,,,,,,,,62.95357753,198.3,235.845,,63.11721873,303.6,249.67,,63.14794104,198.3,227.3
,,,,,,,,,,,,,,,,,62.95825232,224.7,235.845,,63.11944173,224.7,250.985,,63.150618,172,227.3
,,,,,,,,,,,,,,,,,62.96269919,251,239.795,,63.12193466,251,245.72,,63.15286794,172,229.275
,,,,,,,,,,,,,,,,,62.96649383,251,241.11,,63.1253799,224.7,245.72,,63.15503171,251,226.64
,,,,,,,,,,,,,,,,,62.97284526,251,238.48,,63.12788697,277.3,240.455,,63.15776239,224.7,222.69
,,,,,,,,,,,,,,,,,62.97579488,251,235.85,,63.13028509,251,243.085,,63.15990944,224.7,221.37
,,,,,,,,,,,,,,,,,62.98144466,277.3,233.215,,63.13285368,145.7,243.085,,63.16209614,224.7,222.685
,,,,,,,,,,,,,,,,,62.98418112,303.6,235.85,,63.13515417,303.6,245.72,,63.16451077,329.9,225.315
,,,,,,,,,,,,,,,,,62.99298486,224.7,235.85,,63.13735263,198.3,244.405,,63.16672546,251,226.63
,,,,,,,,,,,,,,,,,62.99571577,303.6,238.48,,63.14001434,277.3,245.725,,63.16966457,119.4,225.31
,,,,,,,,,,,,,,,,,62.99838119,172,231.9,,63.14232601,224.7,244.41,,63.17329986,198.3,226.625
,,,,,,,,,,,,,,,,,63.00160389,198.3,234.53,,63.14449104,251,241.78,,63.17646124,303.6,226.625
,,,,,,,,,,,,,,,,,63.0074988,224.7,239.795,,63.14680825,277.3,244.41,,63.17906664,277.3,223.99
,,,,,,,,,,,,,,,,,63.01022944,198.3,243.085,,63.14915347,303.6,244.41,,63.18231698,198.3,229.255
,,,,,,,,,,,,,,,,,63.01289623,251,247.035,,63.15127195,198.3,241.775,,63.18493831,198.3,231.89
,,,,,,,,,,,,,,,,,63.01797237,198.3,249.665,,63.15363346,251,241.775,,63.18778021,303.6,231.89
,,,,,,,,,,,,,,,,,63.02083966,303.6,247.035,,63.15618322,198.3,240.455,,63.19072645,277.3,234.52
,,,,,,,,,,,,,,,,,63.02460231,172,249.665,,63.15832353,224.7,243.085,,63.19581381,198.3,239.785
,,,,,,,,,,,,,,,,,63.02706977,198.3,250.98,,63.16072828,277.3,237.82,,63.19890562,198.3,238.465
,,,,,,,,,,,,,,,,,63.02941047,251,249.665,,63.16302722,224.7,239.135,,63.20136468,172,238.465
,,,,,,,,,,,,,,,,,63.03333344,303.6,249.665,,63.16518312,198.3,237.82,,63.20386572,277.3,237.15
,,,,,,,,,,,,,,,,,63.0358113,251,250.98,,63.16745711,145.7,233.87,,63.20667865,251,234.52
,,,,,,,,,,,,,,,,,63.04166529,251,250.98,,63.17005461,303.6,237.82,,63.20903232,172,235.18
,,,,,,,,,,,,,,,,,63.04409654,251,250.98,,63.17223984,303.6,235.19,,63.21127577,198.3,235.18
,,,,,,,,,,,,,,,,,63.0467029,198.3,250.98,,63.1749236,277.3,239.14,,63.21360082,251,236.5
,,,,,,,,,,,,,,,,,63.04933382,277.3,245.715,,63.17729887,198.3,240.455,,63.21579491,303.6,237.82
,,,,,,,,,,,,,,,,,63.05248783,251,249.665,,63.17971621,277.3,236.505,,63.2179867,277.3,235.185
,,,,,,,,,,,,,,,,,63.05914502,224.7,250.98,,63.18290199,251,236.505,,63.22070386,224.7,233.87
,,,,,,,,,,,,,,,,,63.06235783,303.6,253.615,,63.18600685,224.7,235.19,,63.22317756,303.6,228.605
,,,,,,,,,,,,,,,,,63.06515084,251,253.615,,63.18983908,277.3,233.87,,63.2258915,224.7,231.24
,,,,,,,,,,,,,,,,,63.07100108,198.3,257.565,,63.19385707,277.3,235.185,,63.22830561,251,232.555
,,,,,,,,,,,,,,,,,63.07614035,198.3,253.62,,63.19837669,251,232.555,,63.23083243,251,231.235
,,,,,,,,,,,,,,,,,63.07875082,172,248.355,,63.20142426,224.7,233.87,,63.23357117,277.3,232.555
,,,,,,,,,,,,,,,,,63.08179428,198.3,247.04,,63.20521329,251,236.5,,63.23610579,224.7,231.24
,,,,,,,,,,,,,,,,,63.08704139,251,245.725,,63.20825928,198.3,237.82,,63.23881942,224.7,231.24
,,,,,,,,,,,,,,,,,63.09060588,172,244.41,,63.21095083,198.3,236.505,,63.24203769,198.3,233.875
,,,,,,,,,,,,,,,,,63.09326667,198.3,243.09,,63.21366223,277.3,239.14,,63.24483618,198.3,232.56
,,,,,,,,,,,,,,,,,63.09666031,251,245.725,,63.21637454,277.3,237.825,,63.24747392,303.6,231.245
,,,,,,,,,,,,,,,,,63.10264469,251,243.09,,63.21853286,277.3,241.775,,63.25018097,198.3,231.245
,,,,,,,,,,,,,,,,,63.10564157,277.3,240.46,,63.22107927,277.3,240.46,,63.2525063,224.7,233.88
,,,,,,,,,,,,,,,,,63.11170328,172,240.46,,63.22337271,303.6,239.145,,63.25484101,198.3,233.88
,,,,,,,,,,,,,,,,,63.1169778,198.3,241.775,,63.2255835,329.9,244.41,,63.25764708,251,235.195
,,,,,,,,,,,,,,,,,63.12145547,198.3,243.09,,63.22809503,251,241.775,,63.26161353,303.6,232.56
,,,,,,,,,,,,,,,,,63.12418089,224.7,243.09,,63.23055113,277.3,245.72,,63.26387784,224.7,233.88
,,,,,,,,,,,,,,,,,63.126775,251,240.455,,63.23305211,172,244.4,,63.26618656,224.7,235.195
,,,,,,,,,,,,,,,,,63.12962317,277.3,244.405,,63.2357234,172,239.135,,63.26854659,198.3,236.51
,,,,,,,,,,,,,,,,,63.1321882,172,239.14,,63.23836365,224.7,243.085,,63.2723954,277.3,241.775
,,,,,,,,,,,,,,,,,63.13450827,251,236.51,,63.24096515,172,244.4,,63.27561141,303.6,241.775
,,,,,,,,,,,,,,,,,63.13682601,172,237.825,,63.24343133,198.3,241.765,,63.28021681,198.3,244.41
,,,,,,,,,,,,,,,,,63.1395363,277.3,237.825,,63.24605637,224.7,245.715,,63.28360486,224.7,243.095
,,,,,,,,,,,,,,,,,63.14230344,303.6,241.77,,63.248468,198.3,245.715,,63.28823963,224.7,236.515
,,,,,,,,,,,,,,,,,63.14492488,251,237.82,,63.25109346,251,248.345,,63.29175017,198.3,239.15
,,,,,,,,,,,,,,,,,63.14772978,224.7,241.77,,63.25385186,277.3,244.4,,63.29492757,198.3,240.465
,,,,,,,,,,,,,,,,,63.15020782,172,244.4,,63.2562157,251,244.4,,63.29758788,277.3,240.465
,,,,,,,,,,,,,,,,,63.15274036,198.3,243.085,,63.25859992,303.6,247.03,,63.30000128,303.6,240.465
,,,,,,,,,,,,,,,,,63.15586718,277.3,241.77,,63.26091999,172,245.715,,63.30237256,303.6,236.515
,,,,,,,,,,,,,,,,,63.15836158,251,247.035,,63.26340133,251,245.715,,63.3045624,224.7,233.88
,,,,,,,,,,,,,,,,,63.16086258,198.3,250.98,,63.26584929,251,247.03,,63.30675051,198.3,236.51
,,,,,,,,,,,,,,,,,63.16398007,224.7,252.3,,63.26851741,251,247.03,,63.30967369,277.3,236.51
,,,,,,,,,,,,,,,,,63.16651423,277.3,250.98,,63.27084806,198.3,248.345,,63.3121472,303.6,237.825
